Dates,Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Time
2018-01-25,,0.0,9.358413285679271,2353.1184089321,38.42890379163953,
2018-01-24,,43.09984246806957,9.7732324666447,2612.240358580358,32.471708284484,
2018-01-23,,450.4574129217196,9.265046579970244,2119.2953006707435,23.430033644040407,
2018-01-22,,1113.4700858127835,7.261575948860901,1401.7013442367827,60.000958005587094,
2018-01-21,,3158.5101911756724,12.263143102327959,3272.671739894884,192.35031901465504,
2018-01-20,,3493.9701538085933,16.613866209983808,3590.413620490254,199.50834655761702,
2018-01-19,,2406.0959366692427,9.999656859371386,2416.661437143341,219.65005387200236,
2018-01-18,,2345.5704923073445,11.56459818945989,2822.94368132568,294.23875543806275,
2018-01-17,,3299.3387680053706,14.86467691924834,3576.3093014822525,194.42657036251475,
2018-01-16,,2012.659701718224,13.3265377614233,3533.7738397889834,201.2602965037026,
2018-01-15,,533.6936859722347,5.248890497825209,743.0562067221146,144.40197663836994,
2018-01-14,,237.32543606228273,10.143282208177759,2148.5263579041584,43.01644161012436,
2018-01-13,,2626.101682239108,11.306305428345981,2974.028159866388,54.61660210291544,
2018-01-12,,3.5570035593377134,3.249817622204621,100.5954354555814,95.04110378689224,
2018-01-11,,1052.720364140139,7.103194317883907,1321.899412274517,70.87952346271938,
2018-01-09,,2642.865340762668,11.307769070068975,2868.0728046403774,65.48638843165503,
2018-01-08,,898.0617439481933,6.956265840265485,1061.4973773965687,47.17177140050464,
2018-01-07,,399.5336089336515,4.928567849927478,488.3509936361263,128.46215001410894,
2018-01-06,,1724.368165122137,8.776446127229256,1896.5716168809709,49.663980974091416,
2018-01-05,,39.15689854944739,3.059440050274133,66.93251834782994,255.8554525375365,
2018-01-04,,2886.6972457038028,15.665818605158044,3295.8373556147953,213.4269793828327,
2018-01-03,,946.0591765509707,6.628722937984582,1189.1685800812397,143.14101847675096,
2018-01-02,,3402.7626855638287,14.954778724246527,3443.0607489857193,201.7436045540702,
2018-01-01,,1535.2044833236264,8.022974676556048,1622.9900479406442,229.7352418899535,
